// cobalt 2021/2022
// delegatee, delegator, shares
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqx6frj4lul8qpd4w0d3p884c0hf2psmccv9mp96,137787233167
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqx8p5zs8v553n3eljr7d4k4a99u9ju9psunztys,1003730179695
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqx8rep36xhcg48u5ulg7v8swcv8tl6fwv79q4a2,166829891295
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxcx4t33w748n608dq55efac5shs0wzfskqhend,4483478920533
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxexs949an2p209jrmvkscjauxeg732zsynnugy,5334312380071
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxfeth6kksezatethxzw9cffs9uvfmwdu785wmq,1080252947237
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxfjmmy8fmt59svtkefh0nr8ug6zcualgpyk7nf,25684
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxg9qypms78wgllnmqqn5ryk7rkqfj6jqmun2fk,126241896404
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxhyja5k960h9h020reamdy53ezgy497qccplyu,31304652415439
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxkujp8hl04qkfp0d4ucxu82gln56vsksv448eu,594638424841
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxmgy6shr3t7v83lcfqdad8lah3hh9v4gh3tgfs,217018612622842
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxmmrp0pwc8xqflskv3c30mca9ln8hxjgq8zzdt,90063474796
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxrce87paqu5jt5d5vq7ve6a8uujtumkglrc68u,17481508810694
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxrlyj8ujrtqxpfsr8q24r8xhff4djknv06n5vr,8132888604390
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxtha0at0apv6zqn2lxqn3rnwyugnf65q4cche5,83496204964
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxu3rn4f994p2xhtw9tp99dl365s6h6pylap43f,581356490285
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxufpdltk4l5ggzxfaypa6gmelq8r6waupvy4fu,1258047070624
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxuu9ygl2hdhcurdgvd4srj7jn6dz4axssqlvv6,2487236365205
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxvfgl0pmunzjac5phymkqh90gugdk0gsvvdkg2,5020439863084
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxx4a2h680hgkf49f4yfvkynhdtsrp3dq5pqxj3,144509030871
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxxqeqqmrael4vxew9qzc9t64802nja5up3xgr4,1
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxzj9kk2aus87ezmtgunc598z9ynsvyfve8c322,734306891866
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqxzye9dwm2fw5dx2xgg6wtwk9npcl33egxfdajd,7285
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqy0m9ppz5vev7ljhwk4yt2udre08v2h0cye4t5d,1154775145889
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqy4ar5r5pq0l2u60swjcgkqdh9y8c9smvcfejvr,1414838050692
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqy4ew2qgqxd7lzmrk57wnfnc5f3nwjk5qghs4e4,248875289
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqy4p8uv8zu04k9kpzmxp5qs3k59syzh8vnxtd82,262459376944
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqy5mqf5xdajunwysmpl5rzrqapgxh0yc5nljrkj,265840399210266
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqy6hh6467679yy64nze347flt06f7n86g08nss0,9329456795489
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqy6vc6htxklk32fv79cwsyg6qutc2h8jcws47sz,4609950036662
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqy76n7c7yu7sg4kfdda4njuth988pznwqjqwn0l,414912762236
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqy8fgn2x5vttl0e59z8wtxvjvu5k6mt8v8qgy46,8412986039715
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqy9zfvmfygd7wtppst9fsaw9ankg55r0gmdsltm,1067138219241
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqyafn37fpxuyuwga44aadqf997lmjlmpqcm8r2h,83556583923
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqycma6wfhat6rn0r3g8zu5vjmnl0tth4cff3ncm,663183419776
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqyflt4ca3upsf4xvq6uhkmue8yq26z36gzzce74,145737535426
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqyfnnh5eve3c5u6ge8t5yantqke83ucqskvmya4,16077842094525
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqylpaa29r32dx2eq70gvnkry24sua3jagzfyvrx,100039651522
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqymj60mty0kkw0awl6h0vzrhsdvgdzuuqdcugjh,14411936728825
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqymxn60rkjzafnf4dl8tut4zsfk3vfjhyuywpzr,1003922725
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqypk52yyp66faf3rkvw6j6f8ufez7jl9cg87lav,117492024788
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqypmj0cy77rv9pc094t4evyq4dqnmvrrgq4hhkf,1802747200070
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqyr6ngfgfnawaa5ghmrrqme27cem7mhmsdcsh0g,14847185864739
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqyw0fuqs46padmq32jlcs06ltnev2ezfygr6lcj,4606160405280
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqyw4tqkuj3qug82j3eyr9a3tygs5078usu7efnf,3665936445271
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqywxxvxt2hm09v7xnfm5q55gsad4fudjvchp953,4999263924143
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqyx94p80fvld029mgr63t42ndcvahtdngt7x9sr,419186205829
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqyx9a9nj7lzy8jfny5q96wl7hejj40amu3p5l09,84738102351006
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqyyszdexglvrzdgkpckczadazxr9gje2vtk587y,2487191226889
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqyzctwz4m9nfzekawshndx9uyj4zgwrxgtn6ydv,1671720228974
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqyzqtj3exa6mqfgwy6ynw93k4dysxqy75ccqttk,1506382200852
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqz0epsse04c989lqk0a6r7a6y68x5nza5gsy6jl,333078909410
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqz3qezweahd8xtafg2ufy34mfgtfm9p0vjayku6,4365028275426
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqz5zcpczka03snccg82x64a9lqdz2dz55rwxflv,2257283293663
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqz6nuql3688l99v2dr9537zs2nt8hx8gcdqmy2q,8352831020428
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqz89lfye6zfnnrayrcz486ajfakln4ekcjphj79,22878431650944
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqz9jyqyy2cjetcyv7cmectp64ylvep5cgzrkdmh,83326206647
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzanr2fhnxxz6eal0csp7zryuvh52vjsu7y0uz9,10943953823112
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzd2jzers5nmdkge3h4a4kadk5cht4ls59egjmy,1244741556172
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzfx9gpmeraj7jq6wfsmpqwugys34ejvgjskqcw,457724421712
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzg4juv2k5j3ull7p30xzt3frf3q7pyag9pltjt,426865806314
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzgtgxztsay4vkketm6t0rszttczz6m4ud9vplf,528105226076
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzhatg2lcmdq80djyuauu8xph5e7nca4y7us6m3,54112944100334
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzhd046647h850g7xq8a3zgrq8ag9dfycqfckyl,1662468909575
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzjq6lqjf8d07ehhvu5ytc47dck8w7a6qgn7efh,20722189089772
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzksck5qvn3nga7qa5kp3gz6nxgvvekuy8q2qcm,250919805984
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzs5vd72uq0cum3fz8wl3t22fff6aa4e5zze3yx,1042354487222
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzsde9ztkq7lpg8r3fdhtsa54ghn2pxwsnhrupa,1345044315010
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzsfqglff3pq9t5ke3r3uwunfmjs3au3cg5h8jt,414647621444
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqztgt5xc925shvfgl60dvhvpgakkt2yrcdlzkf2,1668920806652
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzvj8a8p2tq0p8nhzfnk33ch7mnvpqjtq3hq6lw,1675344384433
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzvr2sml8vhva35c76cyqp5mel0nwymnqchsuxv,419219825266
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzw87n8nqwdge7uazr385yn7r8hmu9rss8ht83e,4312017207483415
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzwhxq87rnefed036a7c8zs0f73rlqekvtww320,414479446906
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzwp6cqd38t37j433yh2uw4u5fjwyzumvtsjt4k,8136449892198
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzwu3mttk6vh5yyn4ecrpekjf58mwcmmvsq9uv3,580794026328
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzxt55feywdp7m2e4zhncxmyf87g0v2qu3f7yja,9677105129730
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzyuup5500kfrdhh257cv6ddvqt7f62dgh47qef,1733356358075
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qqzyv720mp5f4tj72u8m7wjnhtxuvh6ejyatgqp6,710386842364
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0099mpm8murz7zvvar7j9fqjwvezlxtyxq4ctf,108224256444
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr02ad4skcmvca8swzsvr9rumq89yy0lcyekwsxn,424763236890
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr03rphknlg63pr0k5ws4kkygn2jk5a9zgyjp53j,4547374895408
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr04gj6hqq073fa9t587cjewgug7n48t5qmypd86,1244906614300
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr07j7mczrvjmjsmgr3n0agt5yvu3lhv5qgffmgk,296832955748
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr07yegy63mlqsjntpdjrhjgl4fa30w0acjg7nvm,25228532048481
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr08m2gutwm8w8j4s5hsxp7gkalj4k7e0yazy4g0,417131696466
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr08wsp9fffvqc8e43hu6ttrne66yvnv7cr5q3hp,416950611442
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr09sqg4jaqrlzrzgxl4l9yrukszfghj7u5wgtav,718192910393
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0cm43efct36ksseu6xcn92phgg50g6mckf239n,12844372565153
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0d5g9fn2uukx2g2mz862vssppc028cny28aemd,2049645078998
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0ejtnsjcgh3j93a0daa84t5apvc9haag3fn6lq,82996689642
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0ezd573n57max45xyemvjlgmjwrj33d5t32q8w,323312806296
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0ezgnthjypl6x575un5k6jh5wy3z70mu73lmxn,2092386655728
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0ftdzajdv459tq977rsqksh9k2e7dn7gzjgjll,791286555318
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0gj5wfs8vgyzxj0lscsywwgywyc7zf3qm36fve,903227165
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0h9dw70ccd8kv05ex8jxpjrnjsgs6rfvwpan88,41658676299604
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0hz6304fxlfmj42953wp747ycsl4v8cczt9rlq,27174
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0k6xn3edj3pvjfkd9gwwq53d4nru8wkqq9v3l5,182673860683
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0kl99pq3nw4g37zlskmlc549lvxsvr4v0zw3tx,11655036306109
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0lt42eqwn9r57d6smsfwxsz9grvcdetqgq85qw,83793014897
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0p0ej7saptwdpq7admu5nqkrw323zxsucpf29w,791970679842
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0pgl349pxh8y3lssnxc7gmnexl2wq9dun5yh6r,21667368187286
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0s7zjr3jurey77spz4rfglhk3hh2hs4u66m5an,165753060033
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0sd3hrqwjygaluzgpt7pstccm5pqst0ccun7hq,272531769
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0smzp240a8kk67qhac0yamxhcsenjmzslafqyd,23562039491220
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr0tz6l9aqx3fr06ekczpn658lenpdrs2sm0p0tr,1886690620483
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr24pf30ewxsqvqu2wjptwmkym5zpjeq7cte7z5s,127701372005604
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2749fav0rsal0tuefjujnwfe703r6yzqyvt228,12896679076135
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr276qdjt0mxuq74jg2eprq4x6u6s8nryq3qlpz7,3841817070160
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr278r0q2gjk2ffkau2prrj6ky2ygeu675ua0sfx,39235453910558
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr27z33na47rgmuw9xv0v03jtnmrcvee3vzlmtt4,2994885975505
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr292v9e89snpspmapt8lzteyw5t9yd36y9xtxyq,592515301775
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr29cddv9qgtc75kletzsw25mgrpefacdvent3mj,83763967894
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2cne7257v2lr5jzgkez2u7vc924l63rvghad0d,7118267285825
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2cujvxez6w266yk75qd6k5d3wk4pp03gk9vnck,888450
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2dcv7s2x86ateqzefxc6d9rtvd80rfzchlc880,248696471552
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2dhkg50xeq7687mqdtd5h6mru5ns34qshlw59k,290206953907
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2dvpn76x0wp2zvurv25yazzkdzhlmhr5hhs5we,1391019358121
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2etrkfvcdmqu20220s6fsxs8eu8ngffqdhk3t7,437384070115
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2gd820w3rfn64vnkpz0hvfl8u6gzc39y7hatve,126093096029
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2gh334l5gz5gcc5yufnpmrkdtttjllkcrr0t5l,19172617652674
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2jsefklunqgwrf7cpqgk2a3drmenwntsgg96mw,2347865280932
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2lvq4ywyu3t904kxnr3swpddndjsvnzu5tu3qd,534819089263
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2m7p5u70xnywps7f4rl45ptstrded2p59ew5l3,101516377653224
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2mveyjn4h2zds9qdyf52pashkpvfghsyhg4ffx,5447834389210
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2nzmgmh24049uv7lv2aqc5pgw33t4uv5dn78ly,91242619837
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2qafxezra42ngc6xufd0h3sdkpm7w8ugdagyjc,128715209313956
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2r022ra0a8dg2dhx5s4t55r3ek23cwhcnpra90,250780879199
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2rh7wezy63pps4f2tsgqhpqsmvsmgdssvwhnpr,7751728680697
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2rrfg84hl4r4duef7s7js6lzzgarng3uva0qxv,420870168338
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2rse3d9fckrv8ayg8jzz2qemn2vlfpf5s7rs44,208217898346
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2u088ey9rnwyft22ythymr8xf5wl9zrq5jadwv,84657686718
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2u48yc2v0hxr2l2e48eakj46sqcx5dvslsmgan,6290927775828
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2ud2anrvwa96yxjl0przh43nqs0e64mswxztmc,581534637081
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2utxjgedrlw3kruuasel05d2us2cgjy59a3a92,248657099035
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2vzvym336x6vqqm85arnnr9sgrrh6yx5dcunmz,418401992404
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2z9sa09sy3uevapwxd5drzguyhhnytrs37sw7c,2509452845097
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr2zr4z5l3xrky86zrhdk56qa7zvvtd2jgmx2p5r,415351636428
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr32ln4cehjmkj2eavz3l5a7wcp9s6mqjq5ggs5f,2975267427609
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr340vft6umwlkvxn8dev3dcpsr9gzu6zv7dh0cu,4571430223396
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr346523y3969m92fjheqgalgpexz8jrqgfjd8r9,120135340770
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr34cau6uxhr8z0w32ea4wfe7e83uczx2ckys4qk,322729166094
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr35fr083550z23m9vcp4lg009v0wkjl3c6cytd5,3508356976491
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr35wvsvq6uesnnezdw006eus96ugkt8358t3pdf,108150846679
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr365rpzumm53sufes92g7tnqyt2657rvuwzhvjn,1739785529390
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr38t83qr4u7etscaysz0jrr2akta7ex25lvpplx,13439274070117
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr395vlt4qupzae0geumcfv8u2pfxlxneq3vzhgp,925982
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr39p0gv5gxhq2ww6sntgmucv207n23f7q8tjcre,247819102605
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr3a265m26qrnsqysve3j47zj9zw7l6ytgm79g62,124666776630
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr3a2v2chm4mckrm7y0ch3n2e2f2gttldccmj64y,82902003804
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr3a36f5z3zekca9mnuhjvcyte7x5h407vv90xav,10020749971709
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr3cxu76fk5xwmmm5yzhqrwmu3hgp6sv3cvk0wz9,6184307793984
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr3dyzj5aed7f2zq6rrrpzklzfl37t0tsvvffa9m,11651740685705608
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr3gk6lnr5pjm38syxn09s6z90vkjmqpqqr8znul,22452354332312
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr3hnlrartstakm4dnxdrspamjplrnavcc5p25vt,3557501659296
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr3jdlzpa6gc8kes8lfzwvtzurevpdz35ceu6my6,4182596519513
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr3kaknmz243hcupss84jgqzjve9mgnn6cjsclag,21389963762972
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr3m74yndgpsy07qrpu88z69cr8dgegc95kzgrml,282470362524
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr3mh67ntcsv9qgm0654ljxpsxh4waf3hs5j0vp8,248861983834
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr3pzu30rgudjzpxx3np7k2pmm4da2urty7g5aer,4315883082246
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr3qza8e37995a7ag7753qn3emml56ajsqx3m87j,911072
oasis1qq3xrq0urs8qcffhvmhfhz4p0mu7ewc8rscnlwxe,oasis1qr3qzaqdugxhmk46dj9vafecsvwg75luwq33amcg,71436883064436
